Iter,θ_p,θ_r,Start,Overhead %,CO₂ Save %,Score,Pauses,Budget,Stop
4,476,432,01-01,+15.8%,+2.12%,0.5106,41,✓ Yes,completed
4,469,449,01-01,+13.6%,+2.12%,0.5106,99,✓ Yes,completed
6,454,448,01-01,+21.1%,+2.12%,0.5106,216,✓ Yes,completed
6,454,447,01-01,+21.1%,+2.12%,0.5106,216,✓ Yes,completed
5,454,447,01-01,+21.1%,+2.12%,0.5106,216,✓ Yes,completed
4,455,447,01-01,+21.1%,+2.12%,0.5106,216,✓ Yes,completed
4,476,435,01-01,+14.9%,+2.12%,0.5106,49,✓ Yes,completed
6,455,447,01-01,+21.1%,+2.12%,0.5106,206,✓ Yes,completed
6,455,446,01-01,+21.1%,+2.12%,0.5106,206,✓ Yes,completed
5,456,447,01-01,+21.1%,+2.12%,0.5106,206,✓ Yes,completed
5,466,455,01-01,+13.5%,+2.12%,0.5106,148,✓ Yes,completed
4,466,454,01-01,+13.5%,+2.12%,0.5106,148,✓ Yes,completed
6,456,446,01-01,+21.1%,+2.12%,0.5106,194,✓ Yes,completed
5,464,456,01-01,+13.4%,+2.11%,0.5106,163,✓ Yes,completed
5,453,451,01-01,+21.1%,+2.11%,0.5105,263,✓ Yes,completed
6,458,445,01-01,+21.0%,+2.11%,0.5105,184,✓ Yes,completed
6,457,445,01-01,+21.2%,+2.11%,0.5105,186,✓ Yes,completed
5,458,445,01-01,+21.2%,+2.11%,0.5105,186,✓ Yes,completed
5,464,458,01-01,+13.0%,+2.10%,0.5105,168,✓ Yes,completed
5,459,443,01-01,+21.0%,+2.10%,0.5105,176,✓ Yes,completed
5,466,456,01-01,+12.9%,+2.10%,0.5105,153,✓ Yes,completed
5,462,459,01-01,+13.1%,+2.10%,0.5105,185,✓ Yes,completed
5,464,459,01-01,+12.5%,+2.09%,0.5104,172,✓ Yes,completed
4,469,452,01-01,+12.7%,+2.09%,0.5104,105,✓ Yes,completed
5,466,458,01-01,+12.5%,+2.09%,0.5104,158,✓ Yes,completed
4,466,458,01-01,+12.5%,+2.09%,0.5104,158,✓ Yes,completed
5,462,461,01-01,+12.7%,+2.09%,0.5104,194,✓ Yes,completed
6,460,460,01-01,+13.5%,+2.08%,0.5104,276,✓ Yes,completed
5,461,461,01-01,+13.5%,+2.08%,0.5104,276,✓ Yes,completed
3,472,448,01-01,+13.1%,+2.08%,0.5104,84,✓ Yes,completed
5,451,451,01-01,+21.1%,+2.08%,0.5104,345,✓ Yes,completed
4,451,451,01-01,+21.1%,+2.08%,0.5104,345,✓ Yes,completed
4,458,443,01-01,+21.5%,+2.08%,0.5104,185,✓ Yes,completed
4,473,445,01-01,+13.2%,+2.07%,0.5104,77,✓ Yes,completed
3,480,424,01-01,+16.5%,+2.07%,0.5103,26,✓ Yes,completed
4,473,449,01-01,+12.6%,+2.07%,0.5103,85,✓ Yes,completed
4,476,438,01-01,+13.7%,+2.06%,0.5103,55,✓ Yes,completed
4,462,462,01-01,+12.8%,+2.06%,0.5103,282,✓ Yes,completed
2,478,423,01-01,+18.0%,+2.06%,0.5103,30,✓ Yes,completed
4,480,432,01-01,+14.0%,+2.05%,0.5103,32,✓ Yes,completed
3,480,432,01-01,+14.0%,+2.05%,0.5103,32,✓ Yes,completed
5,464,461,01-01,+12.1%,+2.03%,0.5101,177,✓ Yes,completed
4,476,442,01-01,+12.7%,+2.03%,0.5101,59,✓ Yes,completed
5,466,459,01-01,+12.1%,+2.03%,0.5101,162,✓ Yes,completed
6,454,446,01-01,+22.4%,+2.01%,0.5100,214,✓ Yes,completed
6,455,446,01-01,+22.3%,+2.01%,0.5100,205,✓ Yes,completed
3,456,445,01-01,+22.3%,+2.01%,0.5100,205,✓ Yes,completed
5,462,462,01-01,+12.1%,+2.01%,0.5100,227,✓ Yes,completed
4,480,435,01-01,+13.0%,+2.01%,0.5100,40,✓ Yes,completed
6,456,445,01-01,+22.4%,+2.00%,0.5100,193,✓ Yes,completed
2,478,441,01-01,+12.4%,+2.00%,0.5100,52,✓ Yes,completed
4,469,455,01-01,+11.8%,+1.99%,0.5100,114,✓ Yes,completed
5,458,443,01-01,+22.5%,+1.99%,0.5099,189,✓ Yes,completed
4,480,438,01-01,+12.2%,+1.97%,0.5099,41,✓ Yes,completed
2,460,441,01-01,+22.7%,+1.97%,0.5098,175,✓ Yes,completed
5,466,461,01-01,+11.7%,+1.97%,0.5098,167,✓ Yes,completed
4,473,452,01-01,+11.6%,+1.96%,0.5098,90,✓ Yes,completed
4,462,439,01-01,+22.6%,+1.96%,0.5098,151,✓ Yes,completed
5,464,462,01-01,+11.5%,+1.94%,0.5097,185,✓ Yes,completed
4,476,445,01-01,+11.8%,+1.94%,0.5097,63,✓ Yes,completed
3,464,464,01-01,+11.6%,+1.94%,0.5097,223,✓ Yes,completed
4,466,462,01-01,+11.4%,+1.93%,0.5097,171,✓ Yes,completed
5,453,449,01-01,+23.3%,+1.93%,0.5097,255,✓ Yes,completed
6,454,446,01-01,+23.5%,+1.91%,0.5096,216,✓ Yes,completed
5,454,445,01-01,+23.5%,+1.91%,0.5096,216,✓ Yes,completed
6,455,445,01-01,+23.5%,+1.91%,0.5096,207,✓ Yes,completed
5,456,445,01-01,+23.5%,+1.91%,0.5096,207,✓ Yes,completed
5,451,449,01-01,+23.4%,+1.91%,0.5096,280,✓ Yes,completed
3,472,456,01-01,+11.1%,+1.91%,0.5095,102,✓ Yes,completed
5,466,462,01-01,+11.1%,+1.91%,0.5095,172,✓ Yes,completed
4,469,459,01-01,+11.1%,+1.91%,0.5095,122,✓ Yes,completed
3,480,440,01-01,+11.7%,+1.90%,0.5095,42,✓ Yes,completed
3,488,424,01-01,+13.2%,+1.90%,0.5095,23,✓ Yes,completed
4,476,449,01-01,+11.2%,+1.89%,0.5094,71,✓ Yes,completed
1,469,429,01-01,+22.6%,+1.87%,0.5093,81,✓ Yes,completed
5,464,464,01-01,+11.0%,+1.87%,0.5093,225,✓ Yes,completed
4,480,442,01-01,+11.3%,+1.86%,0.5093,44,✓ Yes,completed
5,453,447,01-01,+24.1%,+1.86%,0.5093,252,✓ Yes,completed
2,495,404,01-01,+14.6%,+1.86%,0.5093,14,✓ Yes,completed
4,473,456,01-01,+10.8%,+1.85%,0.5093,98,✓ Yes,completed
5,456,443,01-01,+24.4%,+1.84%,0.5092,211,✓ Yes,completed
6,454,445,01-01,+24.5%,+1.84%,0.5092,218,✓ Yes,completed
5,451,447,01-01,+24.8%,+1.82%,0.5091,267,✓ Yes,completed
4,451,447,01-01,+24.8%,+1.82%,0.5091,267,✓ Yes,completed
5,466,464,01-01,+10.7%,+1.81%,0.5090,181,✓ Yes,completed
5,454,443,01-01,+25.1%,+1.80%,0.5090,221,✓ Yes,completed
4,455,443,01-01,+25.1%,+1.80%,0.5090,221,✓ Yes,completed
3,488,432,01-01,+11.3%,+1.77%,0.5089,24,✓ Yes,completed
4,480,445,01-01,+10.6%,+1.77%,0.5088,48,✓ Yes,completed
4,476,452,01-01,+10.5%,+1.76%,0.5088,76,✓ Yes,completed
4,458,439,01-01,+25.4%,+1.75%,0.5088,186,✓ Yes,completed
5,466,466,01-01,+10.4%,+1.75%,0.5088,211,✓ Yes,completed
4,466,466,01-01,+10.4%,+1.75%,0.5088,211,✓ Yes,completed
5,453,445,01-01,+25.9%,+1.74%,0.5087,248,✓ Yes,completed
4,462,435,01-01,+25.2%,+1.74%,0.5087,148,✓ Yes,completed
4,466,432,01-01,+24.7%,+1.72%,0.5086,107,✓ Yes,completed
4,469,462,01-01,+9.9%,+1.72%,0.5086,130,✓ Yes,completed
2,495,386,01-01,+19.0%,+1.71%,0.5086,12,✓ Yes,completed
3,480,448,01-01,+10.2%,+1.70%,0.5085,49,✓ Yes,completed
4,473,459,01-01,+9.8%,+1.70%,0.5085,108,✓ Yes,completed
4,480,449,01-01,+10.0%,+1.69%,0.5084,53,✓ Yes,completed
4,476,456,01-01,+9.7%,+1.67%,0.5084,84,✓ Yes,completed
3,472,424,01-01,+24.7%,+1.65%,0.5083,44,✓ Yes,completed
4,469,466,01-01,+9.4%,+1.65%,0.5082,133,✓ Yes,completed
3,472,464,01-01,+9.2%,+1.63%,0.5082,118,✓ Yes,completed
4,480,452,01-01,+9.4%,+1.61%,0.5081,58,✓ Yes,completed
5,451,445,01-01,+27.5%,+1.61%,0.5080,263,✓ Yes,completed
4,473,462,01-01,+9.1%,+1.60%,0.5080,112,✓ Yes,completed
1,469,469,01-01,+9.1%,+1.59%,0.5079,171,✓ Yes,completed
5,453,443,01-01,+28.1%,+1.58%,0.5079,253,✓ Yes,completed
5,451,443,01-01,+28.8%,+1.56%,0.5078,264,✓ Yes,completed
4,451,443,01-01,+28.8%,+1.56%,0.5078,264,✓ Yes,completed
4,473,466,01-01,+8.7%,+1.56%,0.5078,114,✓ Yes,completed
0,449,449,01-01,+27.6%,+1.56%,0.5078,411,✓ Yes,completed
4,476,459,01-01,+8.8%,+1.55%,0.5078,90,✓ Yes,completed
4,455,439,01-01,+28.6%,+1.55%,0.5077,214,✓ Yes,completed
4,469,469,01-01,+8.7%,+1.54%,0.5077,158,✓ Yes,completed
4,480,456,01-01,+8.6%,+1.53%,0.5077,66,✓ Yes,completed
3,480,456,01-01,+8.6%,+1.53%,0.5077,66,✓ Yes,completed
2,478,459,01-01,+8.4%,+1.53%,0.5077,81,✓ Yes,completed
4,476,463,01-01,+8.2%,+1.52%,0.5076,92,✓ Yes,completed
4,473,469,01-01,+8.1%,+1.52%,0.5076,119,✓ Yes,completed
4,458,435,01-01,+28.6%,+1.52%,0.5076,179,✓ Yes,completed
4,448,448,01-01,+28.8%,+1.52%,0.5076,415,✓ Yes,completed
3,448,448,01-01,+28.8%,+1.52%,0.5076,415,✓ Yes,completed
3,488,440,01-01,+9.2%,+1.51%,0.5076,28,✓ Yes,completed
3,464,432,01-01,+27.9%,+1.49%,0.5074,122,✓ Yes,completed
3,472,472,01-01,+8.0%,+1.49%,0.5074,160,✓ Yes,completed
4,480,459,01-01,+7.9%,+1.49%,0.5074,70,✓ Yes,completed
4,476,466,01-01,+7.7%,+1.47%,0.5074,95,✓ Yes,completed
4,462,432,01-01,+29.2%,+1.46%,0.5073,136,✓ Yes,completed
4,473,473,01-01,+7.6%,+1.44%,0.5072,146,✓ Yes,completed
4,480,463,01-01,+7.4%,+1.41%,0.5071,71,✓ Yes,completed
4,476,469,01-01,+7.3%,+1.41%,0.5071,97,✓ Yes,completed
3,480,464,01-01,+7.3%,+1.41%,0.5070,73,✓ Yes,completed
4,480,466,01-01,+7.0%,+1.38%,0.5069,74,✓ Yes,completed
3,488,448,01-01,+7.6%,+1.37%,0.5069,35,✓ Yes,completed
2,495,422,01-01,+8.9%,+1.37%,0.5069,15,✓ Yes,completed
4,476,473,01-01,+6.9%,+1.37%,0.5068,101,✓ Yes,completed
4,480,470,01-01,+6.7%,+1.35%,0.5068,76,✓ Yes,completed
3,496,424,01-01,+8.4%,+1.34%,0.5067,17,✓ Yes,completed
3,480,472,01-01,+6.5%,+1.32%,0.5066,78,✓ Yes,completed
3,496,432,01-01,+7.7%,+1.30%,0.5065,17,✓ Yes,completed
4,480,473,01-01,+6.3%,+1.27%,0.5064,80,✓ Yes,completed
4,476,476,01-01,+6.3%,+1.27%,0.5064,135,✓ Yes,completed
4,451,439,01-01,+33.1%,+1.23%,0.5062,260,✓ Yes,completed
4,448,444,01-01,+33.5%,+1.23%,0.5061,321,✓ Yes,completed
4,455,435,01-01,+32.8%,+1.22%,0.5061,211,✓ Yes,completed
3,456,434,01-01,+33.1%,+1.20%,0.5060,197,✓ Yes,completed
4,448,440,01-01,+36.6%,+1.18%,0.5059,295,✓ Yes,completed
2,478,478,01-01,+5.9%,+1.17%,0.5058,140,✓ Yes,completed
4,480,476,01-01,+5.8%,+1.16%,0.5058,86,✓ Yes,completed
3,496,440,01-01,+6.3%,+1.16%,0.5058,17,✓ Yes,completed
4,451,435,01-01,+35.9%,+1.15%,0.5058,249,✓ Yes,completed
1,508,350,01-01,+11.2%,+1.14%,0.5057,6,✓ Yes,completed
4,458,432,01-01,+33.9%,+1.14%,0.5057,167,✓ Yes,completed
2,513,349,01-01,+10.7%,+1.13%,0.5056,2,✓ Yes,completed
2,495,440,01-01,+6.1%,+1.12%,0.5056,19,✓ Yes,completed
4,455,432,01-01,+36.2%,+1.11%,0.5056,192,✓ Yes,completed
3,488,456,01-01,+5.7%,+1.11%,0.5056,43,✓ Yes,completed
4,480,480,01-01,+5.2%,+1.06%,0.5053,128,✓ Yes,completed
3,480,480,01-01,+5.2%,+1.06%,0.5053,128,✓ Yes,completed
1,508,311,01-01,+14.5%,+1.06%,0.5053,4,✓ Yes,completed
3,488,464,01-01,+4.9%,+1.01%,0.5051,47,✓ Yes,completed
3,496,448,01-01,+5.2%,+1.00%,0.5050,20,✓ Yes,completed
3,464,424,01-01,+34.6%,+0.99%,0.5050,101,✓ Yes,completed
3,488,472,01-01,+4.4%,+0.92%,0.5046,49,✓ Yes,completed
1,508,390,01-01,+6.4%,+0.90%,0.5045,8,✓ Yes,completed
4,448,436,01-01,+40.5%,+0.90%,0.5045,296,✓ Yes,completed
3,448,436,01-01,+40.5%,+0.90%,0.5045,296,✓ Yes,completed
2,478,404,01-01,+32.3%,+0.88%,0.5044,28,✓ Yes,completed
3,448,424,01-01,+49.8%,+0.88%,0.5044,228,✓ Yes,completed
4,451,432,01-01,+40.7%,+0.86%,0.5043,238,✓ Yes,completed
2,442,442,01-01,+40.9%,+0.83%,0.5042,535,✓ Yes,completed
2,513,367,01-01,+6.9%,+0.83%,0.5041,4,✓ Yes,completed
4,448,432,01-01,+44.4%,+0.83%,0.5041,270,✓ Yes,completed
3,440,440,01-01,+44.1%,+0.80%,0.5040,495,✓ Yes,completed
3,488,480,01-01,+3.8%,+0.78%,0.5039,54,✓ Yes,completed
2,460,423,01-01,+40.7%,+0.73%,0.5036,138,✓ Yes,completed
3,456,424,01-01,+42.9%,+0.69%,0.5035,170,✓ Yes,completed
2,442,423,01-01,+55.4%,+0.64%,0.5032,278,✓ Yes,completed
2,513,386,01-01,+4.3%,+0.63%,0.5031,4,✓ Yes,completed
3,496,456,01-01,+3.3%,+0.63%,0.5031,25,✓ Yes,completed
3,488,488,01-01,+3.1%,+0.61%,0.5030,80,✓ Yes,completed
2,495,459,01-01,+3.1%,+0.58%,0.5029,26,✓ Yes,completed
1,429,429,01-01,+60.9%,+0.58%,0.5029,600,✓ Yes,completed
2,460,404,01-01,+49.8%,+0.57%,0.5029,99,✓ Yes,completed
3,440,424,01-01,+57.8%,+0.51%,0.5025,317,✓ Yes,completed
2,513,404,01-01,+3.4%,+0.51%,0.5025,4,✓ Yes,completed
2,513,422,01-01,+3.4%,+0.50%,0.5025,4,✓ Yes,completed
2,424,405,01-01,+89.7%,+0.50%,0.5025,366,✓ Yes,completed
3,496,464,01-01,+2.7%,+0.48%,0.5024,27,✓ Yes,completed
1,508,429,01-01,+3.2%,+0.48%,0.5024,10,✓ Yes,completed
3,432,432,01-01,+58.0%,+0.47%,0.5024,606,✓ Yes,completed
3,496,472,01-01,+2.5%,+0.46%,0.5023,27,✓ Yes,completed
2,495,477,01-01,+2.4%,+0.45%,0.5022,27,✓ Yes,completed
3,496,480,01-01,+2.3%,+0.43%,0.5021,27,✓ Yes,completed
3,496,488,01-01,+2.1%,+0.40%,0.5020,28,✓ Yes,completed
1,469,390,01-01,+48.8%,+0.36%,0.5018,37,✓ Yes,completed
3,496,496,01-01,+1.8%,+0.32%,0.5016,37,✓ Yes,completed
2,495,495,01-01,+1.8%,+0.32%,0.5016,37,✓ Yes,completed
2,513,440,01-01,+1.7%,+0.23%,0.5012,4,✓ Yes,completed
2,478,386,01-01,+45.0%,+0.19%,0.5010,24,✓ Yes,completed
1,508,469,01-01,+0.8%,+0.16%,0.5008,10,✓ Yes,completed
3,432,424,01-01,+68.8%,+0.10%,0.5005,427,✓ Yes,completed
1,508,508,01-01,+0.4%,+0.08%,0.5004,14,✓ Yes,completed
2,442,386,01-01,+88.3%,+0.08%,0.5004,130,✓ Yes,completed
2,513,458,01-01,+0.4%,+0.07%,0.5004,4,✓ Yes,completed
2,513,477,01-01,+0.3%,+0.06%,0.5003,4,✓ Yes,completed
2,513,495,01-01,+0.2%,+0.04%,0.5002,4,✓ Yes,completed
2,513,513,01-01,+0.2%,+0.03%,0.5001,4,✓ Yes,completed
2,549,549,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,531,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,512,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,494,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,476,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,458,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,440,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,422,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,404,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,385,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,367,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,549,349,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,531,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,513,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,495,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,476,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,458,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,440,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,422,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,404,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,385,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,367,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,531,349,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,627,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,587,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,548,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,508,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,469,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,429,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,390,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,350,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,311,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,627,271,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,587,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,548,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,508,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,469,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,429,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,390,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,350,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,311,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,587,271,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,548,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,508,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,469,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,429,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,390,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,350,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,311,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
1,548,271,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,800,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,711,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,622,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,533,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,444,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,356,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,267,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,178,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,89,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,800,0,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,712,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,623,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,534,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,445,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,356,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,267,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,178,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,89,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,712,0,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,624,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,535,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,446,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,357,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,268,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,178,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,89,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,624,0,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,537,537,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,537,447,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,537,358,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,537,268,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,537,179,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,537,89,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
0,537,0,01-01,+0.0%,+0.00%,0.5000,0,✓ Yes,completed
2,495,367,01-01,+37.4%,-0.03%,0.4999,14,✓ Yes,completed
3,424,424,01-01,+76.6%,-0.11%,0.4994,635,✓ Yes,completed
2,424,424,01-01,+75.3%,-0.16%,0.4992,662,✓ Yes,completed
2,442,405,01-01,+75.4%,-0.30%,0.4985,219,✓ Yes,completed
2,478,367,01-01,+56.8%,-0.45%,0.4978,22,✓ Yes,completed
2,495,349,01-01,+49.9%,-0.63%,0.4969,10,✓ Yes,completed
2,460,368,01-01,+82.8%,-0.69%,0.4965,47,✓ Yes,completed
1,469,350,01-01,+82.0%,-0.86%,0.4957,19,✓ Yes,completed
2,460,386,01-01,+73.5%,-0.87%,0.4957,74,✓ Yes,completed
1,469,311,01-01,+94.5%,-1.10%,0.4945,10,✓ Yes,completed
2,478,349,01-01,+78.2%,-1.29%,0.4936,16,✓ Yes,completed
2,406,406,01-01,+128.6%,-2.01%,0.4899,820,✓ Yes,completed
1,508,271,01-01,+32.4%,-2.41%,0.4880,2,✓ Yes,completed
2,460,349,01-01,+116.6%,-2.55%,0.4872,28,✓ Yes,completed
2,442,368,01-01,+128.6%,-2.88%,0.4856,101,✓ Yes,completed
2,424,387,01-01,+138.6%,-2.93%,0.4853,297,✓ Yes,completed
2,406,387,01-01,+167.0%,-3.61%,0.4819,528,✓ Yes,completed
1,429,376,01-01,+149.3%,-3.86%,0.4807,205,✓ Yes,completed
0,449,359,01-01,+138.8%,-3.87%,0.4806,59,✓ Yes,completed
2,424,368,01-01,+165.1%,-4.21%,0.4790,205,✓ Yes,completed
2,442,349,01-01,+160.4%,-4.99%,0.4751,59,✓ Yes,completed
